[PRODUCT]
X = 260
Y = 260
Z = 300
[TOOL]
Type = cylinder
Height = 40
Diameter = 12
[POINTS]
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 0.648; -0.578; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 0.722; -0.644; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 0.800; -0.714; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 0.882; -0.787; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 0.968; -0.864; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.058; -0.944; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.152; -1.028; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.250; -1.116; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.352; -1.207; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.458; -1.301; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.568; -1.400; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.682; -1.501; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.800; -1.607; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 1.922; -1.716; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 2.048; -1.828; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 2.178; -1.944; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 2.312; -2.064; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 2.450; -2.187; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 2.592; -2.314; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 2.738; -2.444; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 2.888; -2.578; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 3.042; -2.715; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 3.200; -2.856; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 3.362; -3.001; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 3.528; -3.149; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 3.698; -3.301; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 3.872; -3.456; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 4.050; -3.615; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 4.232; -3.778; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 4.418; -3.944; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 4.608; -4.113; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 4.802; -4.287; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 5.000; -4.463; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 5.202; -4.644; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 5.408; -4.827; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 5.618; -5.015; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 5.832; -5.206; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 6.050; -5.401; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 6.272; -5.599; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 6.498; -5.800; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 6.728; -6.006; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 6.962; -6.215; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 7.200; -6.427; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 7.442; -6.643; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 7.688; -6.863; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 7.938; -7.086; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 8.192; -7.313; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 8.450; -7.543; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 8.712; -7.777; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 8.978; -8.014; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 9.248; -8.255; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 9.522; -8.500; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 9.800; -8.748; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 10.082; -9.000; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 10.368; -9.255; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 10.658; -9.514; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 10.952; -9.776; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 11.250; -10.042; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 11.552; -10.312; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 11.858; -10.585; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 12.168; -10.862; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 12.482; -11.142; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 12.800; -11.426; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 13.122; -11.713; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 13.448; -12.004; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 13.778; -12.299; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 14.112; -12.597; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 14.450; -12.899; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 14.792; -13.204; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 15.138; -13.513; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 15.488; -13.825; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 15.842; -14.141; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 16.200; -14.461; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 16.562; -14.784; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 16.928; -15.111; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 17.298; -15.441; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 17.672; -15.775; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 18.050; -16.112; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 18.432; -16.453; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 18.818; -16.798; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 19.208; -17.146; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 19.602; -17.498; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 20.000; -17.853; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 20.402; -18.212; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 20.808; -18.574; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 21.218; -18.940; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 21.632; -19.310; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 22.050; -19.683; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 22.472; -20.060; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 22.898; -20.440; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 23.328; -20.824; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 23.762; -21.211; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 24.200; -21.602; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 24.642; -21.997; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 25.088; -22.395; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 25.538; -22.797; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 25.992; -23.202; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 26.450; -23.611; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 26.912; -24.023; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 27.378; -24.439; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 27.848; -24.859; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 28.322; -25.282; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 28.800; -25.708; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 29.282; -26.139; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 29.768; -26.573; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 30.258; -27.010; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 30.752; -27.451; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 31.250; -27.895; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 31.752; -28.344; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 32.258; -28.795; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 32.768; -29.251; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 33.282; -29.709; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 33.800; -30.172; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 34.322; -30.638; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 34.848; -31.107; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 35.378; -31.580; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 35.912; -32.057; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 36.450; -32.537; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 36.992; -33.021; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 37.538; -33.508; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 38.088; -33.999; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 38.642; -34.494; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 39.200; -34.992; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 39.762; -35.494; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 40.328; -35.999; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 40.898; -36.508; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 41.472; -37.020; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 42.050; -37.536; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 42.632; -38.056; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 43.218; -38.579; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 43.808; -39.105; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 44.402; -39.635; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 44.994; -40.164; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 45.582; -40.689; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 46.166; -41.210; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 46.746; -41.728; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 47.322; -42.242; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 47.893; -42.752; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 48.461; -43.259; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 49.025; -43.763; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 49.585; -44.263; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 50.141; -44.759; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 50.693; -45.252; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 51.241; -45.741; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 51.785; -46.226; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 52.325; -46.708; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 52.861; -47.187; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 53.393; -47.662; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 53.921; -48.133; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 54.445; -48.601; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 54.965; -49.065; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 55.481; -49.525; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 55.993; -49.982; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 56.501; -50.436; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 57.005; -50.886; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 57.505; -51.332; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 58.001; -51.775; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 58.493; -52.214; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 58.981; -52.649; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 59.465; -53.081; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 59.945; -53.510; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 60.420; -53.935; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 60.892; -54.356; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 61.360; -54.774; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 61.824; -55.188; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 62.284; -55.598; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 62.740; -56.005; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 63.192; -56.409; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 63.640; -56.809; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 64.084; -57.205; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 64.524; -57.598; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 64.960; -57.987; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 65.392; -58.373; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 65.820; -58.755; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 66.244; -59.133; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 66.664; -59.508; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 67.080; -59.879; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 67.492; -60.247; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 67.900; -60.611; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 68.304; -60.972; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 68.704; -61.329; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 69.100; -61.682; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 69.492; -62.032; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 69.880; -62.378; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 70.264; -62.721; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 70.643; -63.060; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 71.019; -63.396; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 71.391; -63.728; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 71.759; -64.056; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 72.123; -64.381; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 72.483; -64.703; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 72.839; -65.020; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 73.191; -65.334; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 73.539; -65.645; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 73.883; -65.952; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 74.223; -66.256; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 74.559; -66.555; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 74.891; -66.852; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 75.219; -67.145; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 75.543; -67.434; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 75.863; -67.719; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 76.179; -68.001; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 76.491; -68.280; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 76.799; -68.555; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 77.103; -68.826; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 77.403; -69.094; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 77.699; -69.358; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 77.991; -69.619; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 78.279; -69.876; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 78.562; -70.129; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 78.842; -70.379; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 79.118; -70.625; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 79.390; -70.868; 352.000; 0.000; 0.000; 0.000
-130.000; -130.000; 0.000; 0.000; 0.000; 0.000; 79.658; -71.107; 352.000; 0.000; 0.000; 0.000
